"x","fx","y_orig"
0.168041526339948,-2.59900783684317,-3.07997454480311
0.807516399072483,-0.454962327908313,-0.601225189347546
0.384942351374775,1.14783916700486,1.27723327512548
0.327734317164868,0.0939983051278483,-0.482067637829718
0.602100674761459,-0.248211827949101,-0.150320414805913
0.604394054040313,-0.280934075252202,-0.265872102951387
0.124633444240317,-2.10873645978508,-2.06602759397894
0.294600924244151,-0.689432879061641,-0.131127772704008
0.577609919011593,0.120012535579703,-0.489416172209291
0.630979274399579,-0.625893504364598,0.00779085668034607
0.512015897547826,1.08299951948497,0.710608721417396
0.505023914156482,1.16557602522819,0.599966739810321
0.534035353455693,0.787514760088395,0.429335515071907
0.5572494356893,0.43763363322359,0.563959818046697
0.86791948764585,0.230456074210988,0.306478927538785
0.829708693316206,-0.202318511328708,-0.356146726167918
0.11144915339537,-1.80179897602144,-2.2783076414755
0.70368835888803,-1.09393227857534,-1.41805368429958
0.897488264366984,0.517106452363533,1.12926326450383
0.279732553754002,-1.04729051100185,-0.947384707010362
0.228201881283894,-2.12659521941449,-2.41583708034448
0.0153298925142735,2.45753180495229,1.98638143821352
0.128981558606029,-2.19359469030202,-2.29545878013302
0.0933819285128266,-1.26109602207947,-2.09433344209455
0.236885007470846,-1.97463909102513,-2.21686664560063
0.791147409472615,-0.628587782675538,-0.999124113036336
0.599731565685943,-0.214014303696413,0.366293585924255
0.910147710936144,0.617558646627408,1.12359220909452
0.560424553928897,0.388227403060924,0.352188166017644
0.755704769166186,-0.931520871894326,-1.49991202094399
0.379171891137958,1.06796514267672,1.51827750716806
0.373280976898968,0.979434013543104,1.40531923708922
0.170290642883629,-2.6035315772925,-2.23967399021526
0.453307323623449,1.53051681793793,1.89876789078223
0.258413960458711,-1.5375935293529,-1.71365833782575
0.336265952326357,0.282362555260524,0.635120312003281
0.889583034673706,0.446939284868327,1.09711827923437
0.201946298824623,-2.47259279219466,-2.45346678512252
0.579186042770743,0.095582339530575,-0.394059545467564
0.207632029894739,-2.41391096185202,-2.01703034641575
0.281468792352825,-1.00587471905137,-0.612621283046645
0.786281204083934,-0.67689784430122,-0.83212940978087
0.173019349342212,-2.60641798443298,-1.75697556165343
0.570747518213466,0.226927082818142,-0.170369771456499
0.419282963266596,1.47272158818375,1.64694044627377
0.267622165149078,-1.33084519811899,-2.46354573487788
0.0478094418067485,0.674275727921205,0.593173088407082
0.103493053931743,-1.58062874371339,-1.01519624798394
0.314031455665827,-0.222857557581107,-0.450630545711336
0.800641062203795,-0.529725963520548,-0.979309121289984
0.229324695421383,-2.10787172483634,-1.74445227397071
0.212998440722004,-2.34983407318323,-2.75455452411585
0.877100905869156,0.32604985664723,0.459592414624847
0.993221963290125,0.82430149826972,-0.0443303569970773
0.844247019849718,-0.0338990471731835,-0.73961161507762
0.910436549223959,0.619666628251569,0.392891014862326
0.47126973234117,1.45964639557976,0.941900757895735
0.224418408004567,-2.18753485289252,-1.50646340626288
0.12781465658918,-2.17161806824591,-1.7128896997584
0.279683512402698,-1.04845815903368,-1.4410292395721
0.816106060286984,-0.358724305274917,-0.0719652187012845
0.0576129928231239,0.194926549188845,0.654024653057731
0.802829249529168,-0.506187394135951,-0.378043757643089
0.104387835366651,-1.60684239137581,-1.43085911340702
0.766606018645689,-0.851683052701574,-0.264514374153775
0.304810566361994,-0.442845905417007,-0.683269093061608
0.769287420902401,-0.830045331514724,-1.03946019258252
0.54065572633408,0.690580730531159,1.16813713214133
0.362370532238856,0.79779454842398,0.153291242950047
0.0925569161772728,-1.23315212229133,-1.14005340575381
0.759755255188793,-0.903437069967181,-0.919099820940795
0.760819946881384,-0.895738160549472,-0.662189505626187
0.903260845225304,0.564822544632701,1.07692138173498
0.966282786102965,0.848822404001753,0.982501630118951
0.515256622806191,1.04266874090765,1.15858179233775
0.549480673857033,0.557437363753968,0.931233596015173
0.163719896925613,-2.58479612575268,-1.97626187049057
0.164596953662112,-2.58827254082454,-2.39659336824041
0.786332777468488,-0.67639517382319,-1.17042158461925
0.751113419653848,-0.960967599486689,-1.03939405458511
0.784214704297483,-0.696867071440963,0.17090053668308
0.654354914557189,-0.861736751931214,-1.03788590468125
0.37810439732857,1.05243868247183,1.39675870453469
0.00856696744449437,2.85866793084252,3.47087097874389
0.955329553689808,0.8334497301686,1.23059788182034
0.838616147870198,-0.0989729827128286,-0.102174181923693
0.213424937566742,-2.34439341198569,-2.2348180944022
0.494713556254283,1.27505803021938,0.831826154716693
0.636244256282225,-0.685198073616454,-0.465317927930491
0.92109139310196,0.691296857031853,0.248101981699081
0.0117440407630056,2.66921564991138,2.2423064227339
0.267402917146683,-1.33587091088322,-1.83086807625747
0.435572101734579,1.53298065848271,1.20754179002076
0.829467094736174,-0.205119544719391,0.321853785527613
0.870944038499147,0.262494573878009,0.0670555571625935
0.251068959478289,-1.6949949375596,-1.73028813436464
0.324358248384669,0.0173803831690999,-0.213645021579423
0.306237811921164,-0.408558633364994,-0.138104499869863
0.184282035101205,-2.58899267671962,-2.12317519125637
0.679977399529889,-1.03015534154965,-1.13479251415384
